SEXISTAT1,Classe di età,TIME,Seleziona periodo,Value
9,15 anni e più,2015,2015,10.646047
9,15 anni e più,2016,2016,10.426166
9,15 anni e più,2017,2017,9.977184
9,15 anni e più,1977,1977,4.740611
9,15 anni e più,1978,1978,4.563069
9,15 anni e più,1979,1979,4.69186
9,15 anni e più,1980,1980,4.737562
9,15 anni e più,1981,1981,4.885817
9,15 anni e più,1982,1982,5.579751
9,15 anni e più,1983,1983,6.087699
9,15 anni e più,1984,1984,6.058421
9,15 anni e più,1985,1985,6.728217
9,15 anni e più,1986,1986,8.720116
9,15 anni e più,1987,1987,10.124434
9,15 anni e più,1988,1988,10.83373
9,15 anni e più,1989,1989,10.92385
9,15 anni e più,1990,1990,9.999785
9,15 anni e più,1991,1991,9.386718
9,15 anni e più,1992,1992,10.578501
9,15 anni e più,1993,1993,15.461017
9,15 anni e più,1994,1994,17.8916
9,15 anni e più,1995,1995,19.781309
9,15 anni e più,1996,1996,20.555458
9,15 anni e più,1997,1997,20.728461
9,15 anni e più,1998,1998,22.556837
9,15 anni e più,1999,1999,22.871083
9,15 anni e più,2000,2000,21.323304
9,15 anni e più,2001,2001,20.884833
9,15 anni e più,2002,2002,21.218381
9,15 anni e più,2003,2003,17.980034
9,15 anni e più,2004,2004,15.986044
9,15 anni e più,2005,2005,14.904589
9,15 anni e più,2006,2006,12.759927
9,15 anni e più,2007,2007,11.106034
9,15 anni e più,2008,2008,13.215868
9,15 anni e più,2009,2009,13.637605
9,15 anni e più,2010,2010,15.161283
9,15 anni e più,2011,2011,15.800559
9,15 anni e più,2012,2012,21.888949
9,15 anni e più,2013,2013,26.870924
9,15 anni e più,2014,2014,26.239537
9,15 anni e più,2015,2015,26.080554
9,15 anni e più,2016,2016,25.023819
9,15 anni e più,2017,2017,24.762661
1,15 anni e più,1977,1977,5.348874
1,15 anni e più,1978,1978,5.32449
1,15 anni e più,1979,1979,4.69273
1,15 anni e più,1980,1980,4.585223
1,15 anni e più,1981,1981,3.818657
1,15 anni e più,1982,1982,4.852116
1,15 anni e più,1983,1983,4.586467
1,15 anni e più,1984,1984,3.740951
1,15 anni e più,1985,1985,4.032784
1,15 anni e più,1986,1986,3.826106
1,15 anni e più,1987,1987,4.228721
1,15 anni e più,1988,1988,3.883186
1,15 anni e più,1989,1989,4.215143
1,15 anni e più,1990,1990,3.954274
1,15 anni e più,1991,1991,4.124589
1,15 anni e più,1992,1992,4.373517
1,15 anni e più,1993,1993,4.130499
1,15 anni e più,1994,1994,4.323559
1,15 anni e più,1995,1995,5.384108
1,15 anni e più,1996,1996,5.889843
1,15 anni e più,1997,1997,5.856358
1,15 anni e più,1998,1998,6.478
1,15 anni e più,1999,1999,6.200115
1,15 anni e più,2000,2000,5.790035
1,15 anni e più,2001,2001,5.988247
1,15 anni e più,2002,2002,5.880909
1,15 anni e più,2003,2003,5.587152
1,15 anni e più,2004,2004,6.682305
1,15 anni e più,2005,2005,7.674746
1,15 anni e più,2006,2006,6.535219
1,15 anni e più,2007,2007,5.672841
1,15 anni e più,2008,2008,5.488238
1,15 anni e più,2009,2009,5.677403
1,15 anni e più,2010,2010,6.692491
1,15 anni e più,2011,2011,6.360244
1,15 anni e più,2012,2012,7.750615
1,15 anni e più,2013,2013,8.89599
1,15 anni e più,2014,2014,9.916649
1,15 anni e più,2015,2015,9.248377
1,15 anni e più,2016,2016,8.330069
1,15 anni e più,2017,2017,8.76082
2,15 anni e più,1977,1977,23.089824
2,15 anni e più,1978,1978,22.655271
2,15 anni e più,1979,1979,22.907205
2,15 anni e più,1980,1980,22.587971
2,15 anni e più,1981,1981,24.266883
2,15 anni e più,1982,1982,22.499903
2,15 anni e più,1983,1983,24.293971
2,15 anni e più,1984,1984,25.753652
2,15 anni e più,1985,1985,26.113629
2,15 anni e più,1986,1986,25.491531
2,15 anni e più,1987,1987,26.974527
2,15 anni e più,1988,1988,29.454971
2,15 anni e più,1989,1989,29.287716
2,15 anni e più,1990,1990,28.025518
2,15 anni e più,1991,1991,26.200009
2,15 anni e più,1992,1992,23.057847
2,15 anni e più,1993,1993,20.863107
2,15 anni e più,1994,1994,22.226169
2,15 anni e più,1995,1995,24.376393
2,15 anni e più,1996,1996,23.711086
2,15 anni e più,1997,1997,24.959272
2,15 anni e più,1998,1998,25.195201
2,15 anni e più,1999,1999,25.739215
2,15 anni e più,2000,2000,25.142901
2,15 anni e più,2001,2001,23.046033
2,15 anni e più,2002,2002,20.646534
2,15 anni e più,2003,2003,20.63376
2,15 anni e più,2004,2004,19.083906
2,15 anni e più,2005,2005,18.012873
2,15 anni e più,2006,2006,15.605538
2,15 anni e più,2007,2007,14.257384
2,15 anni e più,2008,2008,15.312653
2,15 anni e più,2009,2009,14.660237
2,15 anni e più,2010,2010,15.679574
2,15 anni e più,2011,2011,16.188072
2,15 anni e più,2012,2012,19.095073
2,15 anni e più,2013,2013,20.740647
2,15 anni e più,2014,2014,22.414447
2,15 anni e più,2015,2015,21.296042
2,15 anni e più,2016,2016,21.922964
2,15 anni e più,2017,2017,21.45636
9,15 anni e più,1977,1977,6.748771
9,15 anni e più,1978,1978,7.617119
9,15 anni e più,1979,1979,7.223854
9,15 anni e più,1980,1980,6.224492
9,15 anni e più,1981,1981,4.952174
9,15 anni e più,1982,1982,6.017151
9,15 anni e più,1983,1983,6.569244
9,15 anni e più,1984,1984,5.980921
9,15 anni e più,1985,1985,6.16514
9,15 anni e più,1986,1986,5.335662
9,15 anni e più,1987,1987,6.02385
9,15 anni e più,1988,1988,5.727833
9,15 anni e più,1989,1989,5.895879
9,15 anni e più,1990,1990,5.608004
9,15 anni e più,1991,1991,5.828795
9,15 anni e più,1992,1992,5.920248
9,15 anni e più,1993,1993,6.208588
9,15 anni e più,1994,1994,6.734331
9,15 anni e più,1995,1995,8.070568
9,15 anni e più,1996,1996,8.799016
9,15 anni e più,1997,1997,9.029575
9,15 anni e più,1998,1998,9.47774
9,15 anni e più,1999,1999,9.913247
9,15 anni e più,2000,2000,9.345144
9,15 anni e più,2001,2001,8.746655
9,15 anni e più,2002,2002,8.771037
9,15 anni e più,2003,2003,9.027486
9,15 anni e più,2004,2004,9.420133
9,15 anni e più,2005,2005,10.448066
9,15 anni e più,2006,2006,8.420121
9,15 anni e più,2007,2007,7.644448
9,15 anni e più,2008,2008,7.670922
9,15 anni e più,2009,2009,8.176847
9,15 anni e più,2010,2010,8.827127
9,15 anni e più,2011,2011,8.566538
9,15 anni e più,2012,2012,9.802443
9,15 anni e più,2013,2013,11.156758
9,15 anni e più,2014,2014,12.777415
9,15 anni e più,2015,2015,11.853212
9,15 anni e più,2016,2016,11.328192
9,15 anni e più,2017,2017,11.123596
1,15 anni e più,1977,1977,12.743846
1,15 anni e più,1978,1978,12.528157
1,15 anni e più,1979,1979,12.520944
1,15 anni e più,1980,1980,13.3526
1,15 anni e più,1981,1981,13.908732
1,15 anni e più,1982,1982,12.948017
1,15 anni e più,1983,1983,12.830132
1,15 anni e più,1984,1984,13.612078
1,15 anni e più,1985,1985,13.042808
1,15 anni e più,1986,1986,13.398059
1,15 anni e più,1987,1987,14.663931
1,15 anni e più,1988,1988,15.404179
1,15 anni e più,1989,1989,15.407266
1,15 anni e più,1990,1990,14.036588
1,15 anni e più,1991,1991,12.779994
1,15 anni e più,1992,1992,11.997714
1,15 anni e più,1993,1993,11.640659
1,15 anni e più,1994,1994,11.897585
1,15 anni e più,1995,1995,13.493448
1,15 anni e più,1996,1996,14.068547
1,15 anni e più,1997,1997,14.189369
1,15 anni e più,1998,1998,14.860059
1,15 anni e più,1999,1999,14.933871
1,15 anni e più,2000,2000,13.405111
1,15 anni e più,2001,2001,11.606906
1,15 anni e più,2002,2002,10.938727
1,15 anni e più,2003,2003,11.724839
1,15 anni e più,2004,2004,10.913349
1,15 anni e più,2005,2005,10.437946
1,15 anni e più,2006,2006,9.369038
1,15 anni e più,2007,2007,8.503068
1,15 anni e più,2008,2008,9.429907
1,15 anni e più,2009,2009,10.8019
1,15 anni e più,2010,2010,11.260196
1,15 anni e più,2011,2011,11.303667
1,15 anni e più,2012,2012,14.5262
1,15 anni e più,2013,2013,16.942566
1,15 anni e più,2014,2014,17.582748
1,15 anni e più,2015,2015,16.901302
1,15 anni e più,2016,2016,16.731067
1,15 anni e più,2017,2017,16.230662
2,15 anni e più,1977,1977,8.930259
2,15 anni e più,1978,1978,8.141427
2,15 anni e più,1979,1979,8.301344
2,15 anni e più,1980,1980,8.44204
2,15 anni e più,1981,1981,8.709788
2,15 anni e più,1982,1982,9.156108
2,15 anni e più,1983,1983,9.77365
2,15 anni e più,1984,1984,9.530668
2,15 anni e più,1985,1985,10.320094
2,15 anni e più,1986,1986,12.710504
2,15 anni e più,1987,1987,15.21999
2,15 anni e più,1988,1988,15.937777
2,15 anni e più,1989,1989,16.440709
2,15 anni e più,1990,1990,15.222226
2,15 anni e più,1991,1991,14.78841
2,15 anni e più,1992,1992,15.792167
2,15 anni e più,1993,1993,20.657016
2,15 anni e più,1994,1994,22.147469
2,15 anni e più,1995,1995,24.635644
2,15 anni e più,1996,1996,26.462718
2,15 anni e più,1997,1997,25.760096
2,15 anni e più,1998,1998,29.865931
2,15 anni e più,1999,1999,29.917614
2,15 anni e più,2000,2000,28.839967
2,15 anni e più,2001,2001,27.23638
2,15 anni e più,2002,2002,29.653782
2,15 anni e più,2003,2003,25.822351
2,15 anni e più,2004,2004,21.940696
2,15 anni e più,2005,2005,20.563615
2,15 anni e più,2006,2006,17.244197
2,15 anni e più,2007,2007,14.64719
2,15 anni e più,2008,2008,17.314241
2,15 anni e più,2009,2009,14.219186
2,15 anni e più,2010,2010,16.305379
2,15 anni e più,2011,2011,17.67329
2,15 anni e più,2012,2012,23.352608
2,15 anni e più,2013,2013,27.721302
2,15 anni e più,2014,2014,28.214952
2,15 anni e più,2015,2015,29.980614
2,15 anni e più,2016,2016,27.789669
2,15 anni e più,2017,2017,27.099699
2,15 anni e più,1977,1977,9.485066
2,15 anni e più,1978,1978,11.679506
2,15 anni e più,1979,1979,11.768128
2,15 anni e più,1980,1980,9.030532
2,15 anni e più,1981,1981,6.780364
2,15 anni e più,1982,1982,7.932978
2,15 anni e più,1983,1983,9.770372
2,15 anni e più,1984,1984,9.347067
2,15 anni e più,1985,1985,9.533837
2,15 anni e più,1986,1986,7.677849
2,15 anni e più,1987,1987,8.649237
2,15 anni e più,1988,1988,8.216023
2,15 anni e più,1989,1989,8.188609
2,15 anni e più,1990,1990,7.940652
2,15 anni e più,1991,1991,8.156301
2,15 anni e più,1992,1992,8.034998
2,15 anni e più,1993,1993,8.75836
2,15 anni e più,1994,1994,9.564151
2,15 anni e più,1995,1995,11.269772
2,15 anni e più,1996,1996,12.206241
2,15 anni e più,1997,1997,12.629799
2,15 anni e più,1998,1998,12.712693
2,15 anni e più,1999,1999,13.938448
2,15 anni e più,2000,2000,13.105449
2,15 anni e più,2001,2001,11.584516
2,15 anni e più,2002,2002,11.634615
2,15 anni e più,2003,2003,12.497643
2,15 anni e più,2004,2004,12.159606
2,15 anni e più,2005,2005,13.191823
2,15 anni e più,2006,2006,10.239025
2,15 anni e più,2007,2007,9.519032
2,15 anni e più,2008,2008,9.714171
2,15 anni e più,2009,2009,10.407902
2,15 anni e più,2010,2010,10.78299
2,15 anni e più,2011,2011,10.609545
2,15 anni e più,2012,2012,11.68367
2,15 anni e più,2013,2013,13.240185
2,15 anni e più,2014,2014,15.351249
2,15 anni e più,2015,2015,14.193028
2,15 anni e più,2016,2016,13.947851
2,15 anni e più,2017,2017,13.11547
9,15 anni e più,1977,1977,12.778453
9,15 anni e più,1978,1978,11.848769
9,15 anni e più,1979,1979,13.165024
9,15 anni e più,1980,1980,13.11382
9,15 anni e più,1981,1981,13.603478
9,15 anni e più,1982,1982,14.163812
9,15 anni e più,1983,1983,14.367397
9,15 anni e più,1984,1984,15.183452
9,15 anni e più,1985,1985,15.373209
9,15 anni e più,1986,1986,16.041153
9,15 anni e più,1987,1987,17.854499
9,15 anni e più,1988,1988,18.617226
9,15 anni e più,1989,1989,18.744893
9,15 anni e più,1990,1990,17.476467
9,15 anni e più,1991,1991,16.164665
9,15 anni e più,1992,1992,15.715167
9,15 anni e più,1993,1993,16.698483
9,15 anni e più,1994,1994,18.278023
9,15 anni e più,1995,1995,19.778723
9,15 anni e più,1996,1996,20.376974
9,15 anni e più,1997,1997,20.948835
9,15 anni e più,1998,1998,21.410283
9,15 anni e più,1999,1999,21.282588
9,15 anni e più,2000,2000,21.056747
9,15 anni e più,2001,2001,19.264858
9,15 anni e più,2002,2002,18.167157
9,15 anni e più,2003,2003,18.50081
9,15 anni e più,2004,2004,16.878802
9,15 anni e più,2005,2005,16.202118
9,15 anni e più,2006,2006,13.864841
9,15 anni e più,2007,2007,12.534823
9,15 anni e più,2008,2008,13.863705
9,15 anni e più,2009,2009,14.33768
9,15 anni e più,2010,2010,15.416548
9,15 anni e più,2011,2011,15.843019
9,15 anni e più,2012,2012,20.809426
9,15 anni e più,2013,2013,24.257857
9,15 anni e più,2014,2014,25.213475
9,15 anni e più,2015,2015,23.201884
9,15 anni e più,2016,2016,24.137374
9,15 anni e più,2017,2017,24.394121
9,15 anni e più,1977,1977,16.761913
9,15 anni e più,1978,1978,16.576419
9,15 anni e più,1979,1979,16.672831
9,15 anni e più,1980,1980,17.131781
9,15 anni e più,1981,1981,18.181859
9,15 anni e più,1982,1982,16.910597
9,15 anni e più,1983,1983,17.576516
9,15 anni e più,1984,1984,18.66557
9,15 anni e più,1985,1985,18.47624
9,15 anni e più,1986,1986,18.403233
9,15 anni e più,1987,1987,19.840403
9,15 anni e più,1988,1988,21.486501
9,15 anni e più,1989,1989,21.355255
9,15 anni e più,1990,1990,20.01871
9,15 anni e più,1991,1991,18.535621
9,15 anni e più,1992,1992,16.812054
9,15 anni e più,1993,1993,15.618666
9,15 anni e più,1994,1994,16.369397
9,15 anni e più,1995,1995,18.19441
9,15 anni e più,1996,1996,18.192647
9,15 anni e più,1997,1997,18.760349
9,15 anni e più,1998,1998,19.262176
9,15 anni e più,1999,1999,19.54747
9,15 anni e più,2000,2000,18.455653
9,15 anni e più,2001,2001,16.536177
9,15 anni e più,2002,2002,15.053937
9,15 anni e più,2003,2003,15.468273
9,15 anni e più,2004,2004,14.284602
9,15 anni e più,2005,2005,13.477208
9,15 anni e più,2006,2006,11.853309
9,15 anni e più,2007,2007,10.767058
9,15 anni e più,2008,2008,11.769474
9,15 anni e più,2009,2009,12.302803
9,15 anni e più,2010,2010,12.976955
9,15 anni e più,2011,2011,13.229839
9,15 anni e più,2012,2012,16.356171
9,15 anni e più,2013,2013,18.451093
9,15 anni e più,2014,2014,19.501485
9,15 anni e più,2015,2015,18.617551
9,15 anni e più,2016,2016,18.781113
9,15 anni e più,2017,2017,18.271117
1,15 anni e più,1977,1977,3.113342
1,15 anni e più,1978,1978,3.177722
1,15 anni e più,1979,1979,3.220647
1,15 anni e più,1980,1980,3.239902
1,15 anni e più,1981,1981,3.385336
1,15 anni e più,1982,1982,4.193417
1,15 anni e più,1983,1983,4.635213
1,15 anni e più,1984,1984,4.699257
1,15 anni e più,1985,1985,5.266283
1,15 anni e più,1986,1986,7.088044
1,15 anni e più,1987,1987,8.08251
1,15 anni e più,1988,1988,8.823813
1,15 anni e più,1989,1989,8.71072
1,15 anni e più,1990,1990,7.917318
1,15 anni e più,1991,1991,7.221044
1,15 anni e più,1992,1992,8.464432
1,15 anni e più,1993,1993,13.358824
1,15 anni e più,1994,1994,16.214831
1,15 anni e più,1995,1995,17.851109
1,15 anni e più,1996,1996,18.221319
1,15 anni e più,1997,1997,18.800578
1,15 anni e più,1998,1998,19.676341
1,15 anni e più,1999,1999,20.187998
1,15 anni e più,2000,2000,18.470396
1,15 anni e più,2001,2001,18.392936
1,15 anni e più,2002,2002,17.955154
1,15 anni e più,2003,2003,14.799377
1,15 anni e più,2004,2004,13.597171
1,15 anni e più,2005,2005,12.753021
1,15 anni e più,2006,2006,11.075101
1,15 anni e più,2007,2007,9.779813
1,15 anni e più,2008,2008,11.720973
1,15 anni e più,2009,2009,13.436071
1,15 anni e più,2010,2010,14.739139
1,15 anni e più,2011,2011,15.051219
1,15 anni e più,2012,2012,21.309557
1,15 anni e più,2013,2013,26.536349
1,15 anni e più,2014,2014,25.476797
1,15 anni e più,2015,2015,24.601679
1,15 anni e più,2016,2016,23.979906
1,15 anni e più,2017,2017,23.801563
9,15 anni e più,1977,1977,8.047381
9,15 anni e più,1978,1978,7.980146
9,15 anni e più,1979,1979,8.60294
9,15 anni e più,1980,1980,8.892773
9,15 anni e più,1981,1981,9.442246
9,15 anni e più,1982,1982,10.058741
9,15 anni e più,1983,1983,10.701008
9,15 anni e più,1984,1984,11.388515
9,15 anni e più,1985,1985,11.872504
9,15 anni e più,1986,1986,13.036826
9,15 anni e più,1987,1987,14.718249
9,15 anni e più,1988,1988,15.737095
9,15 anni e più,1989,1989,15.949394
9,15 anni e più,1990,1990,14.959312
9,15 anni e più,1991,1991,14.120896
9,15 anni e più,1992,1992,13.86859
9,15 anni e più,1993,1993,15.165823
9,15 anni e più,1994,1994,16.589928
9,15 anni e più,1995,1995,18.20627
9,15 anni e più,1996,1996,18.592028
9,15 anni e più,1997,1997,18.993929
9,15 anni e più,1998,1998,19.653255
9,15 anni e più,1999,1999,19.658012
9,15 anni e più,2000,2000,18.840114
9,15 anni e più,2001,2001,17.264089
9,15 anni e più,2002,2002,16.266423
9,15 anni e più,2003,2003,16.066225
9,15 anni e più,2004,2004,14.799113
9,15 anni e più,2005,2005,14.205544
9,15 anni e più,2006,2006,12.166703
9,15 anni e più,2007,2007,10.962072
9,15 anni e più,2008,2008,11.996184
9,15 anni e più,2009,2009,12.454077
9,15 anni e più,2010,2010,13.310291
9,15 anni e più,2011,2011,13.543245
9,15 anni e più,2012,2012,17.111598
9,15 anni e più,2013,2013,19.690589
9,15 anni e più,2014,2014,20.669838
9,15 anni e più,2015,2015,19.401074
9,15 anni e più,2016,2016,19.608526
9,15 anni e più,2017,2017,19.350577
1,15 anni e più,1977,1977,5.418476
1,15 anni e più,1978,1978,5.510906
1,15 anni e più,1979,1979,5.934953
1,15 anni e più,1980,1980,6.18533
1,15 anni e più,1981,1981,6.604433
1,15 anni e più,1982,1982,7.303998
1,15 anni e più,1983,1983,7.668575
1,15 anni e più,1984,1984,8.09569
1,15 anni e più,1985,1985,8.415951
1,15 anni e più,1986,1986,9.746682
1,15 anni e più,1987,1987,11.094928
1,15 anni e più,1988,1988,11.689669
1,15 anni e più,1989,1989,11.799029
1,15 anni e più,1990,1990,10.731353
1,15 anni e più,1991,1991,9.869392
1,15 anni e più,1992,1992,10.138777
1,15 anni e più,1993,1993,11.644067
1,15 anni e più,1994,1994,13.302279
1,15 anni e più,1995,1995,14.567562
1,15 anni e più,1996,1996,14.97108
1,15 anni e più,1997,1997,15.264634
1,15 anni e più,1998,1998,15.715154
1,15 anni e più,1999,1999,15.511849
1,15 anni e più,2000,2000,14.647164
1,15 anni e più,2001,2001,13.248826
1,15 anni e più,2002,2002,12.557576
1,15 anni e più,2003,2003,12.439889
1,15 anni e più,2004,2004,11.778338
1,15 anni e più,2005,2005,11.3439
1,15 anni e più,2006,2006,9.88152
1,15 anni e più,2007,2007,8.863393
1,15 anni e più,2008,2008,9.963432
1,15 anni e più,2009,2009,10.890581
1,15 anni e più,2010,2010,11.94956
1,15 anni e più,2011,2011,12.0974
1,15 anni e più,2012,2012,15.814129
1,15 anni e più,2013,2013,18.676518
1,15 anni e più,2014,2014,19.103075
1,15 anni e più,2015,2015,18.270929
1,15 anni e più,2016,2016,18.107089
1,15 anni e più,2017,2017,17.890667
2,15 anni e più,1977,1977,14.487394
2,15 anni e più,1978,1978,13.960191
2,15 anni e più,1979,1979,14.799456
2,15 anni e più,1980,1980,15.059872
2,15 anni e più,1981,1981,15.998943
2,15 anni e più,1982,1982,16.375043
2,15 anni e più,1983,1983,17.470368
2,15 anni e più,1984,1984,18.680212
2,15 anni e più,1985,1985,19.447257
2,15 anni e più,1986,1986,20.2006
2,15 anni e più,1987,1987,22.38974
2,15 anni e più,1988,1988,24.058732
2,15 anni e più,1989,1989,24.382978
2,15 anni e più,1990,1990,23.559159
2,15 anni e più,1991,1991,22.679108
2,15 anni e più,1992,1992,21.332856
2,15 anni e più,1993,1993,22.102278
2,15 anni e più,1994,1994,23.063591
2,15 anni e più,1995,1995,25.276153
2,15 anni e più,1996,1996,25.618742
2,15 anni e più,1997,1997,26.141662
2,15 anni e più,1998,1998,26.987077
2,15 anni e più,1999,1999,27.284662
2,15 anni e più,2000,2000,26.47925
2,15 anni e più,2001,2001,24.410352
2,15 anni e più,2002,2002,22.845862
2,15 anni e più,2003,2003,22.411129
2,15 anni e più,2004,2004,20.186059
2,15 anni e più,2005,2005,19.457888
2,15 anni e più,2006,2006,16.339155
2,15 anni e più,2007,2007,14.816133
2,15 anni e più,2008,2008,15.64585
2,15 anni e più,2009,2009,15.269784
2,15 anni e più,2010,2010,15.732761
2,15 anni e più,2011,2011,16.074838
2,15 anni e più,2012,2012,19.297273
2,15 anni e più,2013,2013,21.392965
2,15 anni e più,2014,2014,23.261846
2,15 anni e più,2015,2015,21.302569
2,15 anni e più,2016,2016,22.08875
2,15 anni e più,2017,2017,21.751619
1,15 anni e più,1977,1977,8.302548
1,15 anni e più,1978,1978,8.029841
1,15 anni e più,1979,1979,9.000018
1,15 anni e più,1980,1980,8.913008
1,15 anni e più,1981,1981,9.398758
1,15 anni e più,1982,1982,10.04296
1,15 anni e più,1983,1983,10.210451
1,15 anni e più,1984,1984,10.603015
1,15 anni e più,1985,1985,10.687302
1,15 anni e più,1986,1986,11.771502
1,15 anni e più,1987,1987,13.423514
1,15 anni e più,1988,1988,13.734335
1,15 anni e più,1989,1989,13.791425
1,15 anni e più,1990,1990,12.354179
1,15 anni e più,1991,1991,11.098364
1,15 anni e più,1992,1992,11.207795
1,15 anni e più,1993,1993,11.922118
1,15 anni e più,1994,1994,13.998786
1,15 anni e più,1995,1995,15.118444
1,15 anni e più,1996,1996,15.634794
1,15 anni e più,1997,1997,16.140898
1,15 anni e più,1998,1998,16.322394
1,15 anni e più,1999,1999,15.960621
1,15 anni e più,2000,2000,15.941634
1,15 anni e più,2001,2001,14.197316
1,15 anni e più,2002,2002,13.439117
1,15 anni e più,2003,2003,13.903115
1,15 anni e più,2004,2004,13.172805
1,15 anni e più,2005,2005,12.64132
1,15 anni e più,2006,2006,10.909424
1,15 anni e più,2007,2007,9.828929
1,15 anni e più,2008,2008,11.314396
1,15 anni e più,2009,2009,11.898955
1,15 anni e più,2010,2010,13.634248
1,15 anni e più,2011,2011,14.101811
1,15 anni e più,2012,2012,18.769101
1,15 anni e più,2013,2013,22.35633
1,15 anni e più,2014,2014,22.721668
1,15 anni e più,2015,2015,21.771141
1,15 anni e più,2016,2016,21.972671
1,15 anni e più,2017,2017,21.953716
2,15 anni e più,1977,1977,26.417186
2,15 anni e più,1978,1978,23.663458
2,15 anni e più,1979,1979,25.503102
2,15 anni e più,1980,1980,24.91206
2,15 anni e più,1981,1981,25.972503
2,15 anni e più,1982,1982,25.970207
2,15 anni e più,1983,1983,25.642625
2,15 anni e più,1984,1984,27.734175
2,15 anni e più,1985,1985,28.360464
2,15 anni e più,1986,1986,27.896531
2,15 anni e più,1987,1987,29.64377
2,15 anni e più,1988,1988,31.290338
2,15 anni e più,1989,1989,31.446268
2,15 anni e più,1990,1990,30.748771
2,15 anni e più,1991,1991,29.416055
2,15 anni e più,1992,1992,27.844958
2,15 anni e più,1993,1993,29.349017
2,15 anni e più,1994,1994,29.917986
2,15 anni e più,1995,1995,32.275362
2,15 anni e più,1996,1996,33.276694
2,15 anni e più,1997,1997,33.677652
2,15 anni e più,1998,1998,34.630051
2,15 anni e più,1999,1999,35.071434
2,15 anni e più,2000,2000,34.585097
2,15 anni e più,2001,2001,32.395572
2,15 anni e più,2002,2002,30.344645
2,15 anni e più,2003,2003,30.092824
2,15 anni e più,2004,2004,26.552805
2,15 anni e più,2005,2005,25.922222
2,15 anni e più,2006,2006,22.058913
2,15 anni e più,2007,2007,20.167176
2,15 anni e più,2008,2008,20.931122
2,15 anni e più,2009,2009,21.135016
2,15 anni e più,2010,2010,20.26861
2,15 anni e più,2011,2011,20.63496
2,15 anni e più,2012,2012,26.075885
2,15 anni e più,2013,2013,29.029273
2,15 anni e più,2014,2014,31.2722
2,15 anni e più,2015,2015,26.773752
2,15 anni e più,2016,2016,29.466685
2,15 anni e più,2017,2017,30.506291
